Filename,Residue_Code,MOL2_SHA256_Hash,Raw_InChIKey,Raw_CID,Raw_ChEBI,Raw_Name,Canon_InChIKey,Canon_CID,Canon_ChEBI,Canon_Name,Flat_InChIKey,Flat_CID,Flat_ChEBI,Flat_Name
all_aminont94ildn.lib_NILE_sybyl.mol2,NILE,a95426f8784ac882c0bff6064c392b4f76c6c422a68924e8cff10105638f153a,OPNBLVIHGHEVRZ-NTSWFWBYSA-O,-,-,No Match,OPNBLVIHGHEVRZ-NTSWFWBYSA-O,-,-,No Match,OPNBLVIHGHEVRZ-UHFFFAOYSA-O,-,-,No Match
aminoct19ipq_0.9_pol.lib_CASH_sybyl.mol2,CASH,b126d9bfe7748c32dda104ea6886383ece3f915f826aed496118b7758525256d,DASOCOPHGGQNLR-REOHCLBHSA-N,-,-,No Match,DASOCOPHGGQNLR-REOHCLBHSA-N,-,-,No Match,DASOCOPHGGQNLR-UHFFFAOYSA-N,-,-,No Match
DNA_CI.lib_DA3_sybyl.mol2,DA3,811ad28841415bd7d42d38595c4c4ab39d58385ad174791abfed092ff3c4343f,ZXPYOIMCTCSSMG-RRKCRQDMSA-N,10525951,-,Compound_10525951,ZXPYOIMCTCSSMG-RRKCRQDMSA-N,10525951,-,Compound_10525951,ZXPYOIMCTCSSMG-UHFFFAOYSA-N,85171871,-,Compound_85171871
aminocn15ipq_10.0.lib_CNALA_sybyl.mol2,CNALA,424290886856e8104cdd3280100bb2f3c8e732749ea0bc6870b9f3d2d74a9278,QDOJEILYLQFPQE-REOHCLBHSA-N,-,-,No Match,QDOJEILYLQFPQE-REOHCLBHSA-N,-,-,No Match,QDOJEILYLQFPQE-UHFFFAOYSA-N,5461996,-,Compound_5461996
nab.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,PZNATYVCCWVMHI-LURJTMIESA-N,57453113,-,Compound_57453113,PZNATYVCCWVMHI-LURJTMIESA-N,57453113,-,Compound_57453113,PZNATYVCCWVMHI-UHFFFAOYSA-N,57449159,-,Compound_57449159
aminoct19ipq_0.9.lib_CTYR_sybyl.mol2,CTYR,150a7e27732ed78b201f82418faf55e0a20ca1e2e75a5cda6e201506effba9f8,RCPAXAUMUCNDSO-QMMMGPOBSA-N,-,-,No Match,RCPAXAUMUCNDSO-QMMMGPOBSA-N,-,-,No Match,RCPAXAUMUCNDSO-UHFFFAOYSA-N,-,-,No Match
all_nucleic94.nmr.lib_DC3_sybyl.mol2,DC3,dbbe338793c469d0579503247ddb161079d16e74140480b1724b27c180473506,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-UHFFFAOYSA-N,85267528,-,Compound_85267528
aminoct12.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-UHFFFAOYSA-N,-,-,No Match
aminoct15ipq_10.0.lib_NME_sybyl.mol2,NME,1c5490cb17ab140ca5ca03facdf5595e21c0b592d7344846ad5aafbbbe71523e,YKPQUSLRUFLVDA-UHFFFAOYSA-N,142687,-,Methyl amino radical,YKPQUSLRUFLVDA-UHFFFAOYSA-N,142687,-,Methyl amino radical,YKPQUSLRUFLVDA-UHFFFAOYSA-N,142687,-,Methyl amino radical
amino10.lib_CYM_sybyl.mol2,CYM,228c550c167df9c7645230d7370f75b8667241bf3444307e991b05610693ea0e,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-UHFFFAOYSA-N,-,-,No Match
aminoct14ipq.lib_CHIE_sybyl.mol2,CHIE,85d3572835ea590f37d8a4b416f2dff1e43721805534a8af136a1425568c8233,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-UHFFFAOYSA-N,-,-,No Match
phos_aminofb18.lib_SEP_sybyl.mol2,SEP,572705f9510130d321f2c54635df0f43ec823abd5b04d9ad52f51d40b2da6b5e,ZFFFUEHXQSHNTA-GSVOUGTGSA-N,-,-,No Match,ZFFFUEHXQSHNTA-GSVOUGTGSA-N,-,-,No Match,ZFFFUEHXQSHNTA-UHFFFAOYSA-N,-,-,No Match
aminont12.lib_NILE_sybyl.mol2,NILE,a95426f8784ac882c0bff6064c392b4f76c6c422a68924e8cff10105638f153a,OPNBLVIHGHEVRZ-NTSWFWBYSA-O,-,-,No Match,OPNBLVIHGHEVRZ-NTSWFWBYSA-O,-,-,No Match,OPNBLVIHGHEVRZ-UHFFFAOYSA-O,-,-,No Match
aminoct12.lib_CTRP_sybyl.mol2,CTRP,40034eb3b538819a0169934321e53a7272b0437d6f4e4a26eb02fcad8436f80e,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-UHFFFAOYSA-N,-,-,No Match
nucleic12.lib_CN_sybyl.mol2,CN,d1246dc031dabbbcbeb38293f61a69f388f8b25923b9461ce9f8a209b3513fb6,UHDGCWIWMRVCDJ-XVFCMESISA-N,6175,CHEBI:17562,cytidine,UHDGCWIWMRVCDJ-XVFCMESISA-N,6175,CHEBI:17562,cytidine,UHDGCWIWMRVCDJ-UHFFFAOYSA-N,596,-,688007-26-3
RNA.lib_G_sybyl.mol2,G,09dbe0020742b2a68e57848d9260d2b13b6616865ad27fb73ff4cfada759c3b5,MDRKHSVMWONFGK-UUOKFMHZSA-N,-,-,No Match,MDRKHSVMWONFGK-UUOKFMHZSA-N,-,-,No Match,MDRKHSVMWONFGK-UHFFFAOYSA-N,-,-,No Match
amino15ipq-vac_10.0.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-UHFFFAOYSA-N,57449326,-,Compound_57449326
nucleic12.lib_DAN_sybyl.mol2,DAN,76b623182268ca7a21ea39a7655e8b3599c44f68495aaf7149f3fc88108bbdd7,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,13730,CHEBI:17256,2'-deoxyadenosine,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,13730,CHEBI:17256,2'-deoxyadenosine,OLXZPDWKRNYJJZ-UHFFFAOYSA-N,636,-,RefChem:1072483
all_aminofb15.lib_LYN_sybyl.mol2,LYN,d7ae9e19b23b799010cfc2be286c926942392faf1082fc49393a9dd2c2c958bd,IGCUKXMNGUIUAZ-LURJTMIESA-N,57452071,-,Compound_57452071,IGCUKXMNGUIUAZ-LURJTMIESA-N,57452071,-,Compound_57452071,IGCUKXMNGUIUAZ-UHFFFAOYSA-N,57449184,-,Compound_57449184
aminont12.redq.lib_NGLY_sybyl.mol2,NGLY,d1aa0a09631e4972af67fc2ea7b1f6725577221194c94269587d61d24d40580e,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match
all_modrna08.lib_MSU_sybyl.mol2,MSU,235912a2fbfc1f14342f3a3f73a5656f5bf4bede94dc49184b6941c5f34541b2,HDNMPOAHVIZEDK-ZOQUXTDFSA-N,-,-,No Match,HDNMPOAHVIZEDK-ZOQUXTDFSA-N,-,-,No Match,HDNMPOAHVIZEDK-UHFFFAOYSA-N,-,-,No Match
all_aminoPM3.lib_THR_sybyl.mol2,THR,d4c1a5ec2a6af8a57791c109776cde10d2dedcc93d169263a60f492f0e954638,MTCLYPUKZZBZPY-QWWZWVQMSA-N,57452850,-,Compound_57452850,MTCLYPUKZZBZPY-QWWZWVQMSA-N,57452850,-,Compound_57452850,MTCLYPUKZZBZPY-UHFFFAOYSA-N,76540604,-,Compound_76540604
aminont15ipq-vac_10.0.lib_NCYS_sybyl.mol2,NCYS,1fb3be0d5038a836da71c0940f2425521ac2894d5ce3fa7261c776240a3dc3d1,ZUQNNOSSPNZNBT-GSVOUGTGSA-O,-,-,No Match,ZUQNNOSSPNZNBT-GSVOUGTGSA-O,-,-,No Match,ZUQNNOSSPNZNBT-UHFFFAOYSA-O,-,-,No Match
all_aminont94.lib_NCYX_sybyl.mol2,NCYX,ce8fdab4f52bd3e4ff00fe04edb3f73ae14fa4a18bcfac53325c41c0fe0111f8,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-UHFFFAOYSA-O,-,-,No Match
all_aminoctfb15.lib_CTRP_sybyl.mol2,CTRP,40034eb3b538819a0169934321e53a7272b0437d6f4e4a26eb02fcad8436f80e,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_vac.lib_MTB_sybyl.mol2,MTB,10b0d23913b58ede5a85a363191132665bff0829ca9087ce9d00ca239265f109,QSLPNSWXUQHVLP-UHFFFAOYSA-N,123247,-,RefChem:1089718,QSLPNSWXUQHVLP-UHFFFAOYSA-N,123247,-,RefChem:1089718,QSLPNSWXUQHVLP-UHFFFAOYSA-N,123247,-,RefChem:1089718
nab.lib_CGLY_sybyl.mol2,CGLY,c2ce4f912d2a07105e307d158ecafbad94001252e45c732bc9ae1130d5ccdd2c,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match
aminoct12.lib_CGLY_sybyl.mol2,CGLY,c2ce4f912d2a07105e307d158ecafbad94001252e45c732bc9ae1130d5ccdd2c,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match
nucleic12.redq.lib_DG3_sybyl.mol2,DG3,756a40fedf26e43eb203f900988d4174bc17e4a0b178c5cfc09b5f39ff82444f,JRTXPAFWFAUBPI-KVQBGUIXSA-N,10788849,-,"[(2R,3S,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",JRTXPAFWFAUBPI-KVQBGUIXSA-N,10788849,-,"[(2R,3S,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",JRTXPAFWFAUBPI-UHFFFAOYSA-N,92020455,-,[5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium
all_aminoAM1.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-UHFFFAOYSA-N,76540547,-,Compound_76540547
aminoct19ipq_0.9_pol.lib_CHID_sybyl.mol2,CHID,059ed679a249fcced34c852e93289e5a2842fd062630f89c35a9f9f2ee50be44,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-UHFFFAOYSA-N,-,-,No Match
aminont10.lib_NLYS_sybyl.mol2,NLYS,fdabd7a19a37811e107338229bce509999010e902c9e18beb75739995563af98,HDLSPUNNECQBLB-LURJTMIESA-P,-,-,No Match,HDLSPUNNECQBLB-LURJTMIESA-P,-,-,No Match,HDLSPUNNECQBLB-UHFFFAOYSA-P,-,-,No Match
aminoct12.redq.lib_CTRP_sybyl.mol2,CTRP,40034eb3b538819a0169934321e53a7272b0437d6f4e4a26eb02fcad8436f80e,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-UHFFFAOYSA-N,-,-,No Match
amino15ipq_10.0.lib_HIE_sybyl.mol2,HIE,8fac418e9202987a92e2c9704ce6811d1a3c22b4c536a64774800314f7632d7a,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-YFKPBYRVSA-N,-,-,No Match,NCRWRXVBYGUJNZ-UHFFFAOYSA-N,-,-,No Match
ff15ipq-m.lib_B3F_sybyl.mol2,B3F,fcec9e596c039c9da23b3b5100acfabab630700b7d9ab58e991fca83a0817134,WTWDLUCBAQCEQE-SNVBAGLBSA-N,-,-,No Match,WTWDLUCBAQCEQE-SNVBAGLBSA-N,-,-,No Match,WTWDLUCBAQCEQE-UHFFFAOYSA-N,-,-,No Match
all_aminoctfb15.lib_CHIE_sybyl.mol2,CHIE,85d3572835ea590f37d8a4b416f2dff1e43721805534a8af136a1425568c8233,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-UHFFFAOYSA-N,-,-,No Match
parmBSC1.lib_DTN_sybyl.mol2,DTN,f2a147e35756ba55474a9c89ae3985e6338c99e96d5bb704955ba2d803c0cbc1,IQFYYKKMVGJFEH-XLPZGREQSA-N,5789,CHEBI:17748,thymidine,IQFYYKKMVGJFEH-XLPZGREQSA-N,5789,CHEBI:17748,thymidine,IQFYYKKMVGJFEH-UHFFFAOYSA-N,1134,CHEBI:188725,DTXSID20936337
nucleic12.lib_DA_sybyl.mol2,DA,c2cd849459d058d702d9c798671dc9d8d834d883e63789dd82d02b0ca0077ef1,ZYKCWYGBMYUTRG-RRKCRQDMSA-N,-,-,No Match,ZYKCWYGBMYUTRG-RRKCRQDMSA-N,-,-,No Match,ZYKCWYGBMYUTRG-UHFFFAOYSA-N,-,-,No Match
aminoct15ipq-vac_10.0.lib_CALA_sybyl.mol2,CALA,8fbcad6b08ae6774f1044a0e1b8aa26a9b9ac12f537e071351e8699a00bc91be,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-UHFFFAOYSA-N,-,-,No Match
aminont10.lib_NGLN_sybyl.mol2,NGLN,50714bbcf1833f0af86443229afd61cf748d801920e7dc39c9a8fc86d8008e28,ZBGCYFDJENVZMF-BYPYZUCNSA-O,-,-,No Match,ZBGCYFDJENVZMF-BYPYZUCNSA-O,-,-,No Match,ZBGCYFDJENVZMF-UHFFFAOYSA-O,-,-,No Match
nucleic12.redq.lib_DC_sybyl.mol2,DC,17a8d823779d84bcd0f2a1fd63382fa26e049101cb5f01a82ebcc198fac77818,JBZVVKUJNPINTH-SHYZEUOFSA-N,-,-,No Match,JBZVVKUJNPINTH-SHYZEUOFSA-N,-,-,No Match,JBZVVKUJNPINTH-UHFFFAOYSA-N,-,-,No Match
uni_aminoct03.lib_CTRP_sybyl.mol2,CTRP,09ca5ac17e8a173a158f20d4c67c54ef9fdae7e421a7b94ae03c0784e9f6b406,KEKSOVSOQWGDKF-VIFPVBQESA-N,-,-,No Match,KEKSOVSOQWGDKF-VIFPVBQESA-N,-,-,No Match,KEKSOVSOQWGDKF-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_pol.lib_LYN_sybyl.mol2,LYN,d7ae9e19b23b799010cfc2be286c926942392faf1082fc49393a9dd2c2c958bd,IGCUKXMNGUIUAZ-LURJTMIESA-N,57452071,-,Compound_57452071,IGCUKXMNGUIUAZ-LURJTMIESA-N,57452071,-,Compound_57452071,IGCUKXMNGUIUAZ-UHFFFAOYSA-N,57449184,-,Compound_57449184
all_aminont03.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-UHFFFAOYSA-O,-,-,No Match
aminoct10.lib_CLEU_sybyl.mol2,CLEU,87bf01373710f53107a8157acb96aed328d359d9a51c171b75cd88fdd2e7ab14,GJCMFLAOKMOSAT-YFKPBYRVSA-N,-,-,No Match,GJCMFLAOKMOSAT-YFKPBYRVSA-N,-,-,No Match,GJCMFLAOKMOSAT-UHFFFAOYSA-N,-,-,No Match
nucleic12.LJbb-RNA.lib_U5_sybyl.mol2,U5,d6f6e4ef4bfc27d478d65025fe3125e4fef2acf85e91bca3f662e5410a4d21a8,UZGCTTNJWUJBRT-XVFCMESISA-N,-,-,No Match,UZGCTTNJWUJBRT-XVFCMESISA-N,-,-,No Match,UZGCTTNJWUJBRT-UHFFFAOYSA-N,-,-,No Match
aminont19ipq_0.9.lib_NCYS_sybyl.mol2,NCYS,1fb3be0d5038a836da71c0940f2425521ac2894d5ce3fa7261c776240a3dc3d1,ZUQNNOSSPNZNBT-GSVOUGTGSA-O,-,-,No Match,ZUQNNOSSPNZNBT-GSVOUGTGSA-O,-,-,No Match,ZUQNNOSSPNZNBT-UHFFFAOYSA-O,-,-,No Match
aminoct12.redq.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-UHFFFAOYSA-N,-,-,No Match
DNA_CI.lib_DT_sybyl.mol2,DT,1c887ce890fb35b42d9260fc1dd9d864447c83f7107465783d70444109ac93b9,ZTMNLUAVRLMYEH-XLPZGREQSA-N,-,-,No Match,ZTMNLUAVRLMYEH-XLPZGREQSA-N,-,-,No Match,ZTMNLUAVRLMYEH-UHFFFAOYSA-N,-,-,No Match
nab.lib_NASP_sybyl.mol2,NASP,1162cdcaed9b4ac08d0fc04f90e2e790ba6edaf1783c681cae88071686754093,JPKHULDDGOZLLE-VKHMYHEASA-O,-,-,No Match,JPKHULDDGOZLLE-VKHMYHEASA-O,-,-,No Match,JPKHULDDGOZLLE-UHFFFAOYSA-O,-,-,No Match
all_aminontfb15.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-UHFFFAOYSA-O,-,-,No Match
all_nucleic94.lib_DA5_sybyl.mol2,DA5,daf8a89fe1ca2826b68c1c6e913f49b85b58562e6a148d3acf23a0b907b5fac6,PXIYTYNDFZFFMG-RRKCRQDMSA-N,-,-,No Match,PXIYTYNDFZFFMG-RRKCRQDMSA-N,-,-,No Match,PXIYTYNDFZFFMG-UHFFFAOYSA-N,-,-,No Match
aminont15ipq-vac_10.0.lib_NGLY_sybyl.mol2,NGLY,d1aa0a09631e4972af67fc2ea7b1f6725577221194c94269587d61d24d40580e,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match
all_modrna08.lib_BCU_sybyl.mol2,BCU,d7cf243fe335c58359890cf38eac57fe28bd89b7ce9500eb82f7aa0d8ee5eec0,RNZPEMFBAPUPEA-VPCXQMTMSA-N,-,-,No Match,RNZPEMFBAPUPEA-VPCXQMTMSA-N,-,-,No Match,RNZPEMFBAPUPEA-UHFFFAOYSA-N,-,-,No Match
aminoct10.lib_CTRP_sybyl.mol2,CTRP,40034eb3b538819a0169934321e53a7272b0437d6f4e4a26eb02fcad8436f80e,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-VIFPVBQESA-N,-,-,No Match,AXFDMZQWKGPBIM-UHFFFAOYSA-N,-,-,No Match
aminoct19ipq_0.9.lib_CCYM_sybyl.mol2,CCYM,a36b4a1c34c135dc8b54e9132b27c797d5a7d6564992f6d4ec9435581941b8d0,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-UHFFFAOYSA-N,-,-,No Match
aminoct19ipq_0.9_pol.lib_CILE_sybyl.mol2,CILE,64499cf7e5147c79cb909b2991140f2b683eb4efca56ddbfa1ba4ec23713b9cd,VMBQXLKGFJOFKK-WHFBIAKZSA-N,-,-,No Match,VMBQXLKGFJOFKK-WHFBIAKZSA-N,-,-,No Match,VMBQXLKGFJOFKK-UHFFFAOYSA-N,-,-,No Match
all_nucleic94.nmr.lib_RC_sybyl.mol2,RC,7052a33329f7939529eddf94716a1cd06de3275a278c58048496eeaf6be7bd84,HDRBRFAOJXGRGI-XVFCMESISA-N,-,-,No Match,HDRBRFAOJXGRGI-XVFCMESISA-N,-,-,No Match,HDRBRFAOJXGRGI-UHFFFAOYSA-N,-,-,No Match
amino15ipq_10.0.lib_CYX_sybyl.mol2,CYX,b244c16be02fb3c01767a84f9ec61fff1cb401de82ccbb0ca3ca2a08806e9e92,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-UHFFFAOYSA-N,-,-,No Match
aminoct12.redq.lib_CLYS_sybyl.mol2,CLYS,75901575c1c04127b2505bab62f96f22549f1d6b7c36232d57bd5838514ee61d,QODXLIOYPPESNP-YFKPBYRVSA-O,-,-,No Match,QODXLIOYPPESNP-YFKPBYRVSA-O,-,-,No Match,QODXLIOYPPESNP-UHFFFAOYSA-O,-,-,No Match
mod_amino19.lib_ALY_sybyl.mol2,ALY,aa1161fed2bc90ed2c37ad2a87f7c490053d14594cb0973c3a5d227d743020c9,SRPSYHNXKKDSFD-QMMMGPOBSA-N,-,-,No Match,SRPSYHNXKKDSFD-QMMMGPOBSA-N,-,-,No Match,SRPSYHNXKKDSFD-UHFFFAOYSA-N,-,-,No Match
aminont19ipq_0.9_vac.lib_NGLY_sybyl.mol2,NGLY,d1aa0a09631e4972af67fc2ea7b1f6725577221194c94269587d61d24d40580e,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match,ANXOZVKTXWJGOY-UHFFFAOYSA-O,-,-,No Match
nucleic12.ROC-RNA.lib_DA_sybyl.mol2,DA,c2cd849459d058d702d9c798671dc9d8d834d883e63789dd82d02b0ca0077ef1,ZYKCWYGBMYUTRG-RRKCRQDMSA-N,-,-,No Match,ZYKCWYGBMYUTRG-RRKCRQDMSA-N,-,-,No Match,ZYKCWYGBMYUTRG-UHFFFAOYSA-N,-,-,No Match
aminoct15ipq_10.0.lib_CALA_sybyl.mol2,CALA,8fbcad6b08ae6774f1044a0e1b8aa26a9b9ac12f537e071351e8699a00bc91be,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-UHFFFAOYSA-N,-,-,No Match
conste.lib_HIO_sybyl.mol2,HIO,6fd894b9b1e12dc2570845f52794642ac0f5cf9285a877a402fa5332984818c8,YFLPNFYFGRCJRU-UHFFFAOYSA-N,-,-,No Match,YFLPNFYFGRCJRU-UHFFFAOYSA-N,-,-,No Match,YFLPNFYFGRCJRU-UHFFFAOYSA-N,-,-,No Match
phmd.lib_GL2_sybyl.mol2,GL2,c2f6ea14db4c2eb885134bfb2caa606d5f7b051a1f18749cdffcacdb8dad9bb4,QLWPDOQYXACZFW-BYPYZUCNSA-N,-,-,No Match,QLWPDOQYXACZFW-BYPYZUCNSA-N,-,-,No Match,QLWPDOQYXACZFW-UHFFFAOYSA-N,-,-,No Match
aminoct12.lib_CARG_sybyl.mol2,CARG,763c33004403789e8af13357ead8dd7c6a96d815ad095da020019d007b74d66f,JMTZUZOQWSNUKM-BYPYZUCNSA-N,-,-,No Match,JMTZUZOQWSNUKM-BYPYZUCNSA-N,-,-,No Match,JMTZUZOQWSNUKM-UHFFFAOYSA-N,-,-,No Match
mod_amino19.lib_AZF_sybyl.mol2,AZF,76a3d27ea335d0bf8bf92879eaacc405aea2c4871232aa621d034114decdca35,VYKJQEHDMSIVNX-QMMMGPOBSA-N,-,-,No Match,VYKJQEHDMSIVNX-QMMMGPOBSA-N,-,-,No Match,VYKJQEHDMSIVNX-QMMMGPOBSA-N,-,-,No Match
all_amino03.lib_ACE_sybyl.mol2,ACE,299c46031a3547a10c1fcf8b176218ace94019f3c006e744ca0f2e8c557250be,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical
aminoct15ipq_10.0.lib_CLYS_sybyl.mol2,CLYS,75901575c1c04127b2505bab62f96f22549f1d6b7c36232d57bd5838514ee61d,QODXLIOYPPESNP-YFKPBYRVSA-O,-,-,No Match,QODXLIOYPPESNP-YFKPBYRVSA-O,-,-,No Match,QODXLIOYPPESNP-UHFFFAOYSA-O,-,-,No Match
nucleic12.lib_A5_sybyl.mol2,A5,7035c98288789e099fa9fe65c2c88079e4d3f82b6d27b8b9151928317cbc8de0,ROTYJJODHIIMNW-KQYNXXCUSA-N,-,-,No Match,ROTYJJODHIIMNW-KQYNXXCUSA-N,-,-,No Match,ROTYJJODHIIMNW-UHFFFAOYSA-N,-,-,No Match
aminont14ipq.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-UHFFFAOYSA-O,-,-,No Match
ff15ipq-m.lib_B3I_sybyl.mol2,B3I,7558daf3e407e99dd1d3df58b2d9a5692f5afa876cbc0664f0167c48b18c1815,VJKADADAUFPBSF-BQBZGAKWSA-N,-,-,No Match,VJKADADAUFPBSF-RQJHMYQMSA-N,-,-,No Match,VJKADADAUFPBSF-UHFFFAOYSA-N,-,-,No Match
uni_amino03.lib_SER_sybyl.mol2,SER,844b052eec0c4a76ac2210756976424729ca9ee725c213e5702c2e48a69ad252,AYJZZTLJAUAHGT-VKHMYHEASA-N,-,-,No Match,AYJZZTLJAUAHGT-VKHMYHEASA-N,-,-,No Match,AYJZZTLJAUAHGT-UHFFFAOYSA-N,-,-,No Match
